ID,Lattitude,Longtitude,Add+Sub,location
11645,-37.8964498,145.0666451,"6 Thomson Av, Murrumbeena","Thomson Avenue, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11664,-37.9050229,145.0672402,"14 Kinlock Av, Murrumbeena","Kinlock Avenue, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11666,-37.894727,145.0738672,"1/23 Rosella St, Murrumbeena","Rosella Street, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11667,-37.9040814,145.0674654,"56b Wallace Av, Murrumbeena","Wallace Avenue, Murrumbeena, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11675,-37.9076336,145.0390086,"28A Cadby Av, Ormond","Cadby Avenue, Ormond, McKinnon, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
11679,-37.9024979,145.0428469,"11/18 Ulupna Rd, Ormond","Ulupna Road, Ormond, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
11684,-37.9042929,145.0432824,"2/498 North Rd, Ormond","North Road, Ormond, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
11690,-37.9069772,145.0426432,"22 Oakleigh Cr, Ormond","Oakleigh Crescent, Ormond, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
11699,-37.9080242,145.0413431,"1/15 Murray Rd, Ormond","Murray Road, McKinnon, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
11700,-37.9080242,145.0413431,"35b Murray Rd, Ormond","Murray Road, McKinnon, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
11703,-37.9068727,145.0426207,"6 Dunlop Av, Ormond","Dunlop Avenue, Ormond, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
11719,-37.9044697,145.026954,"20 Howard Av, Ormond","Howard Avenue, Ormond, Caulfield South, Melbourne, City of Glen Eira, Victoria, 3162, Australia"
11723,-37.906616,145.0494273,"11a Bewdley St, Ormond","Bewdley Street, Ormond, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
11728,-37.9074872,145.0377653,"4/50 Glen Orme Av, Ormond","Glen Orme Avenue, McKinnon, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
11733,-37.9069895,145.0532056,"2 Logan Av, Ormond","Logan Avenue, Ormond, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11737,-37.8992782,145.0449295,"1/280 Grange Rd, Ormond","Grange Road, Ormond, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11750,-37.7964614,144.8689364,"3/589 Barkly St, West Footscray","Barkly Street, West Footscray, Melbourne, City of Maribyrnong, Victoria, 3012, Australia"
11755,-37.7974859,144.8695207,"3/12 Rondell Av, West Footscray","Rondell Avenue, West Footscray, Melbourne, City of Maribyrnong, Victoria, 3012, Australia"
11761,-37.7958283,144.8830283,"12/119 Essex St, West Footscray","Essex Street, Footscray, West Footscray, Melbourne, City of Maribyrnong, Victoria, 3012, Australia"
11792,-37.8084784,144.8663874,"21 Park Av, West Footscray","Park Avenue, West Footscray, Melbourne, City of Maribyrnong, Victoria, 3012, Australia"
11807,-37.7952327,144.867885,"9/28 Stanhope St, West Footscray","Stanhope Street, West Footscray, Melbourne, City of Maribyrnong, Victoria, 3012, Australia"
11844,-37.7775807,144.8150785,"5 Perth Av, Albion","Perth Avenue, Albion, Ardeer, Melbourne, City of Brimbank, Victoria, 3020, Australia"
11855,-37.7771376,144.8123078,"20 Westgate Av, Albion","Westgate Avenue, Albion, Ardeer, Melbourne, City of Brimbank, Victoria, 3020, Australia"
11862,-37.8210509,144.8381759,"4 Viola Av, Brooklyn","Viola Avenue, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11863,-37.8198229,144.8463247,"3/53 Stenhouse Av, Brooklyn","Stenhouse Avenue, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11864,-37.8216603,144.8471288,"26 Nolan Av, Brooklyn","Nolan Avenue, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11865,-37.8198229,144.8463247,"3/51 Stenhouse Av, Brooklyn","Stenhouse Avenue, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11870,-37.8212539,144.8410894,"5/16 Conifer Av, Brooklyn","Conifer Avenue, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11871,-37.8224214,144.844302,"2/11 Cypress Av, Brooklyn","Cypress Avenue, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11872,-37.8224214,144.844302,"3/83 Cypress Av, Brooklyn","Cypress Avenue, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11873,-37.8198229,144.8463247,"50 Stenhouse Av, Brooklyn","Stenhouse Avenue, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11874,-37.8198229,144.8463247,"26 Stenhouse Av, Brooklyn","Stenhouse Avenue, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11877,-37.8189073,144.845924,"1/48 Corrigan Av, Brooklyn","Corrigan Avenue, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11878,-37.8224214,144.844302,"2/83 Cypress Av, Brooklyn","Cypress Avenue, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11879,-37.8195391,144.8394584,"2/641 Geelong Rd, Brooklyn","Princes Highway, Brooklyn, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
11882,-37.8905763,145.042364,"17 Royal Av, Glen Huntly","Royal Avenue, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11884,,,"122/115 Neerim Rd, Glen Huntly",
11885,-37.8958456,145.0446422,"4/12 Park Av, Glen Huntly","Park Avenue, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11888,-37.8970284,145.043425,"4/9 MacKay Av, Glen Huntly","Mackay Avenue, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11890,-37.8931609,145.0441604,"4/7 Garden Av, Glen Huntly","Garden Avenue, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11892,-37.890662,145.0430596,"2/10 Rosedale Av, Glen Huntly","Rosedale Avenue, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11893,-37.8905763,145.042364,"7/15 Royal Av, Glen Huntly","Royal Avenue, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11894,-37.8940485,145.0411474,"1/31 Dorothy Av, Glen Huntly","Dorothy Avenue, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11896,-37.8905763,145.042364,"10/21 Royal Av, Glen Huntly","Royal Avenue, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11898,-37.8958456,145.0446422,"9/9 Park Av, Glen Huntly","Park Avenue, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11906,-37.887193,145.0455666,"9/115 Neerim Rd, Glen Huntly","Neerim Road, Caulfield East, Glen Huntly, Melbourne, City of Glen Eira, Victoria, 3163, Australia"
11912,-37.9032492,145.1019935,"2/77 Burlington St, Oakleigh","Burlington Street, Oakleigh, Melbourne, City of Monash, Victoria, 3166, Australia"
11923,-37.904117,145.0909237,"2/34 Queens Av, Oakleigh","Queens Avenue, Oakleigh, Melbourne, City of Monash, Victoria, 3166, Australia"
11925,-37.896243,145.0977311,"1494b Dandenong Rd, Oakleigh","Princes Highway, Oakleigh, Melbourne, City of Monash, Victoria, 3166, Australia"
11928,-37.9032492,145.1019935,"126 Burlington St, Oakleigh","Burlington Street, Oakleigh, Melbourne, City of Monash, Victoria, 3166, Australia"
11934,-37.9034555,145.0914357,"1/62 Golf Links Av, Oakleigh","Golf Links Avenue, Oakleigh, Melbourne, City of Monash, Victoria, 3166, Australia"
11941,-37.904117,145.0909237,"53 Queens Av, Oakleigh","Queens Avenue, Oakleigh, Melbourne, City of Monash, Victoria, 3166, Australia"
11951,-37.9022168,145.0900595,"24 Mora Av, Oakleigh","Mora Avenue, Oakleigh, Melbourne, City of Monash, Victoria, 3166, Australia"
11955,-37.9017638,145.0983921,"2/13 Heath Av, Oakleigh","Heath Avenue, Oakleigh, Melbourne, City of Monash, Victoria, 3166, Australia"
11958,-37.8994838,145.1017587,"2/1 York Av, Oakleigh","York Avenue, Oakleigh, Melbourne, City of Monash, Victoria, 3166, Australia"
11963,-37.8828961,144.9967762,"3/211 Hotham St, Ripponlea","Hotham Street, Ripponlea, Melbourne, City of Port Phillip, Victoria, 3185, Australia"
11965,-37.8792644,144.9956155,"9 Erindale Av, Ripponlea","Erindale Avenue, Ripponlea, Melbourne, City of Port Phillip, Victoria, 3185, Australia"
11996,-37.823309,144.9415001,"1905/1 Point Park Cr, Docklands","Point Park Crescent, Yarra’s Edge, Docklands, Melbourne, City of Melbourne, Victoria, 3008, Australia"
12002,,,"702/8 Waterview Wk, Docklands",
12009,-37.8310995,144.870585,"7 Aloha St, South Kingsville","Aloha Street, South Kingsville, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia"
12018,-37.8310995,144.870585,"5 Aloha St, South Kingsville","Aloha Street, South Kingsville, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia"
12024,-37.7123385,144.8944386,"1/408 Mascoma St, Strathmore Heights","Mascoma Street, Strathmore Heights, Melbourne, City of Moonee Valley, Victoria, 3041, Australia"
12027,-37.7111947,144.8946408,"22 Caravelle Cr, Strathmore Heights","Caravelle Crescent, Strathmore Heights, Melbourne, City of Moonee Valley, Victoria, 3041, Australia"
12028,-37.7115071,144.8956021,"9 Glenscott Cr, Strathmore Heights","Glenscott Crescent, Strathmore Heights, Melbourne, City of Moonee Valley, Victoria, 3041, Australia"
12032,-37.7106039,144.8899034,"353a Mascoma St, Strathmore Heights","Mascoma Street, Strathmore Heights, Melbourne, City of Moonee Valley, Victoria, 3043, Australia"
12044,-37.8861021,145.0444347,"10 Lloyds Av, Caulfield East","Lloyds Avenue, Caulfield East, Melbourne, City of Glen Eira, Victoria, 3145, Australia"
12049,-37.880392,145.0456212,"36 Derby Cr, Caulfield East","Derby Crescent, Caulfield East, Melbourne, City of Glen Eira, Victoria, 3145, Australia"
12050,-37.8861021,145.0444347,"20 Lloyds Av, Caulfield East","Lloyds Avenue, Caulfield East, Melbourne, City of Glen Eira, Victoria, 3145, Australia"
12051,-37.880392,145.0456212,"29 Derby Cr, Caulfield East","Derby Crescent, Caulfield East, Melbourne, City of Glen Eira, Victoria, 3145, Australia"
12053,-37.880392,145.0456212,"8/5 Derby Cr, Caulfield East","Derby Crescent, Caulfield East, Melbourne, City of Glen Eira, Victoria, 3145, Australia"
12055,-37.8657029,144.8415258,"1 Seaholme Av, Seaholme","Seaholme Avenue, Seaholme, Melbourne, City of Hobsons Bay, Victoria, 3018, Australia"
12057,-37.864082,144.8430245,"42a Sussex St, Seaholme","Sussex Street, Seaholme, Melbourne, City of Hobsons Bay, Victoria, 3018, Australia"
12058,-37.8642256,144.8442233,"5 Parkside Cr, Seaholme","Parkside Crescent, Seaholme, Melbourne, City of Hobsons Bay, Victoria, 3018, Australia"
12063,-37.7196287,144.859276,"10 Lachlan Ct, Keilor Park","Lachlan Court, Keilor Park, Melbourne, City of Brimbank, Victoria, 3042, Australia"
12066,-37.7243964,144.8629566,"10 Sell St, Keilor Park","Sell Street, Keilor Park, Melbourne, City of Brimbank, Victoria, 3042, Australia"
12070,-37.7223419,144.8630804,"29 Russelton St, Keilor Park","Russelton Street, Keilor Park, Melbourne, City of Brimbank, Victoria, 3042, Australia"
12071,-37.7223419,144.8630804,"1 Latrose St, Keilor Park","Latrose Street, Keilor Park, Melbourne, City of Brimbank, Victoria, 3042, Australia"
12082,-37.8982974,145.0113693,"6/37 Lantana Rd, Gardenvale","Lantana Road, Gardenvale, Melbourne, City of Glen Eira, Victoria, 3185, Australia"
12084,-37.7843158,144.9695075,"206 Richardson St, Princes Hill","Richardson Street, Princes Hill, Carlton North, Melbourne, City of Yarra, Victoria, 3054, Australia"
12091,-37.7612696,144.8910214,"40b Clifton St, Aberfeldie","Clifton Street, Aberfeldie, Melbourne, City of Moonee Valley, Victoria, 3032, Australia"
12094,-37.75393,144.88948,"32 Beatrice Av, Aberfeldie","Beatrice Avenue, Essendon West, Aberfeldie, Melbourne, City of Moonee Valley, Victoria, 3034, Australia"
12115,-37.7817131,145.0240408,"15 Welsh Wy, Alphington","Welsh Way, Alphington, Melbourne, City of Darebin, Victoria, 3078, Australia"
12117,-37.7794056,145.0331485,"15 Bank St, Alphington","Bank Street, Alphington, Melbourne, City of Darebin, Victoria, 3078, Australia"
12121,-37.8419166,144.8526127,"53 Second Av, Altona North","Second Avenue, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
12122,-37.8419166,144.8526127,"83 Second Av, Altona North","Second Avenue, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
12123,-37.8367041,144.8483834,"14 Seventh Av, Altona North","Seventh Avenue, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
12124,-37.8388561,144.8510505,"3 Fourth Av, Altona North","Fourth Avenue, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
12125,-37.8279461,144.8570525,"22 Marigold Av, Altona North","Marigold Avenue, Altona North, South Kingsville, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia"
12127,-37.8275434,144.8292372,"3/287 Blackshaws Rd, Altona North","Blackshaws Road, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
12129,-37.8364251,144.8504649,"60 Fifth Av, Altona North","Fifth Avenue, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
12130,-37.8281022,144.8413912,"60 Rosala Av, Altona North","Rosala Avenue, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
12139,-37.860246,145.0270214,"14 Barkly Av, Armadale","Barkly Avenue, Armadale, Malvern, Melbourne, City of Stonnington, Victoria, 3144, Australia"
12161,-37.7751382,144.9220311,"21 Station Av, Ascot Vale","Station Avenue, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia"
12162,-37.7779474,144.9050174,"61 Brown Av, Ascot Vale","Brown Avenue, Ascot Chase, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia"
12170,-37.8708412,145.1109798,"44 Electra Av, Ashwood","Electra Avenue, Ashwood, Melbourne, City of Monash, Victoria, 3125, Australia"
12173,-37.8672041,145.0954041,"2/17 May Park Av, Ashwood","May Park Avenue, Ashwood, Melbourne, City of Monash, Victoria, 3125, Australia"
12182,-37.8617354,145.0935851,"1/2 Edmonds Av, Ashwood","Edmonds Avenue, Ashburton, Melbourne, City of Boroondara, Victoria, 3147, Australia"
12183,-37.871494,145.0982383,"37 Jingella Av, Ashwood","Jingella Avenue, Ashwood, Melbourne, City of Monash, Victoria, 3148, Australia"
12185,-37.7508917,144.8568795,"34 South Tce, Avondale Heights","South Terrace, Avondale Heights, Melbourne, City of Moonee Valley, Victoria, 3034, Australia"
12186,-37.7658645,144.8652968,"32 Medfield Av, Avondale Heights","Medfield Avenue, Avondale Heights, Melbourne, City of Moonee Valley, Victoria, 3034, Australia"
12189,-37.7593482,144.8601341,"6 Sovereign Wy, Avondale Heights","Sovereign Way, Avondale Heights, Melbourne, City of Moonee Valley, Victoria, 3034, Australia"
12194,-37.7718701,144.8572938,"23 Langham St, Avondale Heights","Langham Street, Avondale Heights, Melbourne, City of Moonee Valley, Victoria, 3034, Australia"
12200,-37.7906802,145.0891251,"45 Viewhill Rd, Balwyn North","Viewhill Road, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
12203,-37.800609,145.1032566,"5 Cumberland Av, Balwyn North","Cumberland Avenue, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
12207,-37.7883239,145.0969856,"27 Trentwood Av, Balwyn North","Trentwood Avenue, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
12213,-37.8012372,145.1001875,"1b Yeneda St, Balwyn North","Yeneda Street, Balwyn North, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
12219,-37.7935487,145.1074538,"5 Jocelyn Av, Balwyn North","Jocelyn Avenue, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
12232,-37.930122,145.0357656,"43B South Av, Bentleigh","South Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
12236,-37.9120408,145.0269634,"1 Pascoe Av, Bentleigh","Pascoe Avenue, Bentleigh, McKinnon, Melbourne, City of Glen Eira, Victoria, 3817, Australia"
12243,-37.9215095,145.0250206,"8/28 Clairmont Av, Bentleigh","Clairmont Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3187, Australia"
12258,-37.913845,145.0716538,"79 Latham St, Bentleigh East","Latham Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
12263,-37.9179959,145.0648861,"31 Beddoe Av, Bentleigh East","Beddoe Avenue, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
12266,-37.9323716,145.0634096,"40a Brosnan Rd, Bentleigh East","Brosnan Road, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
12267,-37.9205856,145.0546152,"4/650 Centre Rd, Bentleigh East","Centre Road, Bentleigh East Shopping Strip, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
12270,-37.9335346,145.0485287,"20A Hinkler Av, Bentleigh East","Hinkler Avenue, Bentleigh, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
12271,-37.9182525,145.0623316,"12 Langslow St, Bentleigh East","Langslow Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
12274,-37.9235733,145.0714007,"1/5 Lois Ct, Bentleigh East","Lois Court, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
12281,-37.9337805,145.0631988,"16A Denver St, Bentleigh East","Denver Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
12282,-37.9337805,145.0631988,"16b Denver St, Bentleigh East","Denver Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
12286,-37.9343333,145.0592542,"1/27 Schulz St, Bentleigh East","Schulz Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3189, Australia"
12301,-37.7825105,144.8557524,"1/16 Barrie Ct, Braybrook","Barrie Court, Braybrook, Melbourne, City of Maribyrnong, Victoria, 3019, Australia"
